Source,Target,Type,Id,Label,Weight
25,98,Directed,9029,,1
248,236,Directed,9030,,1
76,25,Directed,9031,,1
119,25,Directed,9032,,1
265,261,Directed,9033,,1
315,122,Directed,9034,,1
32,93,Directed,9035,,1
283,25,Directed,9036,,1
260,322,Directed,9037,,1
231,291,Directed,9038,,1
332,53,Directed,9039,,1
179,90,Directed,9040,,1
239,118,Directed,9041,,1
236,25,Directed,9042,,1
36,127,Directed,9043,,1
158,332,Directed,9044,,1
285,26,Directed,9045,,1
5,235,Directed,9046,,1
134,238,Directed,9047,,1
323,21,Directed,9048,,1
303,186,Directed,9049,,1
175,143,Directed,9050,,1
343,214,Directed,9051,,1
252,304,Directed,9052,,1
72,132,Directed,9053,,1
122,98,Directed,9054,,1
317,53,Directed,9055,,1
315,252,Directed,9056,,1
205,192,Directed,9057,,1
313,84,Directed,9058,,1
308,67,Directed,9059,,1
203,199,Directed,9060,,1
312,41,Directed,9061,,1
113,188,Directed,9062,,1
1,236,Directed,9063,,1
272,280,Directed,9064,,1
346,254,Directed,9065,,1
238,106,Directed,9066,,1
277,323,Directed,9067,,1
283,118,Directed,9068,,1
272,329,Directed,9069,,1
271,268,Directed,9070,,1
80,94,Directed,9071,,1
192,115,Directed,9072,,1
21,315,Directed,9073,,1
196,285,Directed,9074,,1
272,291,Directed,9075,,1
217,150,Directed,9076,,1
92,302,Directed,9077,,1
334,128,Directed,9078,,1
31,25,Directed,9079,,1
161,203,Directed,9080,,1
105,25,Directed,9081,,1
236,133,Directed,9082,,1
86,175,Directed,9083,,1
67,161,Directed,9084,,1
16,331,Directed,9085,,1
277,168,Directed,9086,,1
14,343,Directed,9087,,1
312,2,Directed,9088,,1
26,169,Directed,9089,,1
121,315,Directed,9090,,1
91,264,Directed,9091,,1
175,177,Directed,9092,,1
119,21,Directed,9093,,1
141,9,Directed,9094,,1
31,122,Directed,9095,,1
322,297,Directed,9096,,1
280,119,Directed,9097,,1
295,156,Directed,9098,,1
334,56,Directed,9099,,1
318,334,Directed,9100,,1
203,55,Directed,9101,,1
188,322,Directed,9102,,1
27,324,Directed,9103,,1
69,236,Directed,9104,,1
337,167,Directed,9105,,1
25,257,Directed,9106,,1
334,123,Directed,9107,,1
25,203,Directed,9108,,1
318,104,Directed,9109,,1
80,242,Directed,9110,,1
315,53,Directed,9111,,1
29,247,Directed,9112,,1
82,211,Directed,9113,,1
280,117,Directed,9114,,1
188,200,Directed,9115,,1
273,195,Directed,9116,,1
231,329,Directed,9117,,1
224,304,Directed,9118,,1
119,148,Directed,9119,,1
277,118,Directed,9120,,1
122,45,Directed,9121,,1
322,236,Directed,9122,,1
86,177,Directed,9123,,1
332,304,Directed,9124,,1
21,200,Directed,9125,,1
203,277,Directed,9126,,1
323,75,Directed,9127,,1
280,329,Directed,9128,,1
199,232,Directed,9129,,1
40,26,Directed,9130,,1
142,3,Directed,9131,,1
89,19,Directed,9132,,1
17,144,Directed,9133,,1
21,66,Directed,9134,,1
172,298,Directed,9135,,1
2,343,Directed,9136,,1
276,141,Directed,9137,,1
311,344,Directed,9138,,1
239,304,Directed,9139,,1
214,312,Directed,9140,,1
25,113,Directed,9141,,1
325,261,Directed,9142,,1
297,109,Directed,9143,,1
119,56,Directed,9144,,1
236,200,Directed,9145,,1
344,122,Directed,9146,,1
31,304,Directed,9147,,1
200,185,Directed,9148,,1
19,227,Directed,9149,,1
200,186,Directed,9150,,1
13,59,Directed,9151,,1
254,242,Directed,9152,,1
180,346,Directed,9153,,1
98,276,Directed,9154,,1
213,303,Directed,9155,,1
258,75,Directed,9156,,1
272,178,Directed,9157,,1
83,51,Directed,9158,,1
280,31,Directed,9159,,1
9,200,Directed,9160,,1
277,322,Directed,9161,,1
240,222,Directed,9162,,1
170,186,Directed,9163,,1
66,304,Directed,9164,,1
315,94,Directed,9165,,1
111,326,Directed,9166,,1
288,199,Directed,9167,,1
318,82,Directed,9168,,1
56,261,Directed,9169,,1
214,343,Directed,9170,,1
40,325,Directed,9171,,1
315,199,Directed,9172,,1
272,197,Directed,9173,,1
275,328,Directed,9174,,1
332,106,Directed,9175,,1
280,232,Directed,9176,,1
62,130,Directed,9177,,1
121,82,Directed,9178,,1
187,249,Directed,9179,,1
223,26,Directed,9180,,1
118,98,Directed,9181,,1
242,213,Directed,9182,,1
298,26,Directed,9183,,1
213,239,Directed,9184,,1
284,122,Directed,9185,,1
158,5,Directed,9186,,1
7,304,Directed,9187,,1
80,315,Directed,9188,,1
48,322,Directed,9189,,1
39,25,Directed,9190,,1
20,14,Directed,9191,,1
156,85,Directed,9192,,1
319,95,Directed,9193,,1
238,313,Directed,9194,,1
142,10,Directed,9195,,1
30,304,Directed,9196,,1
3,274,Directed,9197,,1
23,144,Directed,9198,,1
334,318,Directed,9199,,1
132,317,Directed,9200,,1
123,261,Directed,9201,,1
40,132,Directed,9202,,1
212,271,Directed,9203,,1
223,325,Directed,9204,,1
25,73,Directed,9205,,1
40,172,Directed,9206,,1
24,80,Directed,9207,,1
322,169,Directed,9208,,1
91,201,Directed,9209,,1
304,136,Directed,9210,,1
62,56,Directed,9211,,1
31,84,Directed,9212,,1
46,143,Directed,9213,,1
141,323,Directed,9214,,1
239,231,Directed,9215,,1
232,322,Directed,9216,,1
188,341,Directed,9217,,1
141,258,Directed,9218,,1
248,291,Directed,9219,,1
170,277,Directed,9220,,1
40,67,Directed,9221,,1
319,327,Directed,9222,,1
315,21,Directed,9223,,1
224,324,Directed,9224,,1
211,170,Directed,9225,,1
277,122,Directed,9226,,1
272,141,Directed,9227,,1
170,55,Directed,9228,,1
303,239,Directed,9229,,1
213,7,Directed,9230,,1
1,322,Directed,9231,,1
27,329,Directed,9232,,1
7,308,Directed,9233,,1
56,134,Directed,9234,,1
137,310,Directed,9235,,1
272,79,Directed,9236,,1
38,339,Directed,9237,,1
185,148,Directed,9238,,1
128,315,Directed,9239,,1
25,130,Directed,9240,,1
315,188,Directed,9241,,1
194,299,Directed,9242,,1
55,123,Directed,9243,,1
7,129,Directed,9244,,1
66,26,Directed,9245,,1
345,178,Directed,9246,,1
197,159,Directed,9247,,1
312,116,Directed,9248,,1
170,85,Directed,9249,,1
345,213,Directed,9250,,1
252,334,Directed,9251,,1
323,109,Directed,9252,,1
94,302,Directed,9253,,1
272,257,Directed,9254,,1
21,232,Directed,9255,,1
16,172,Directed,9256,,1
9,21,Directed,9257,,1
56,323,Directed,9258,,1
216,243,Directed,9259,,1
308,161,Directed,9260,,1
274,85,Directed,9261,,1
277,104,Directed,9262,,1
72,239,Directed,9263,,1
190,229,Directed,9264,,1
322,7,Directed,9265,,1
26,67,Directed,9266,,1
123,122,Directed,9267,,1
300,320,Directed,9268,,1
133,9,Directed,9269,,1
75,258,Directed,9270,,1
21,108,Directed,9271,,1
149,312,Directed,9272,,1
203,122,Directed,9273,,1
213,231,Directed,9274,,1
194,302,Directed,9275,,1
180,92,Directed,9276,,1
128,119,Directed,9277,,1
224,62,Directed,9278,,1
96,62,Directed,9279,,1
311,248,Directed,9280,,1
242,302,Directed,9281,,1
249,204,Directed,9282,,1
265,211,Directed,9283,,1
169,248,Directed,9284,,1
313,339,Directed,9285,,1
69,121,Directed,9286,,1
158,317,Directed,9287,,1
278,143,Directed,9288,,1
130,277,Directed,9289,,1
199,161,Directed,9290,,1
21,161,Directed,9291,,1
238,325,Directed,9292,,1
9,285,Directed,9293,,1
187,180,Directed,9294,,1
342,325,Directed,9295,,1
57,302,Directed,9296,,1
9,291,Directed,9297,,1
177,46,Directed,9298,,1
88,53,Directed,9299,,1
261,252,Directed,9300,,1
98,211,Directed,9301,,1
320,284,Directed,9302,,1
25,237,Directed,9303,,1
67,199,Directed,9304,,1
218,306,Directed,9305,,1
298,212,Directed,9306,,1
172,59,Directed,9307,,1
309,284,Directed,9308,,1
80,204,Directed,9309,,1
280,133,Directed,9310,,1
59,13,Directed,9311,,1
169,82,Directed,9312,,1
152,339,Directed,9313,,1
167,310,Directed,9314,,1
262,312,Directed,9315,,1
322,133,Directed,9316,,1
277,169,Directed,9317,,1
239,285,Directed,9318,,1
119,67,Directed,9319,,1
277,13,Directed,9320,,1
56,285,Directed,9321,,1
111,44,Directed,9322,,1
67,342,Directed,9323,,1
145,179,Directed,9324,,1
227,175,Directed,9325,,1
188,185,Directed,9326,,1
21,345,Directed,9327,,1
239,303,Directed,9328,,1
77,231,Directed,9329,,1
315,40,Directed,9330,,1
133,1,Directed,9331,,1
69,39,Directed,9332,,1
237,83,Directed,9333,,1
56,98,Directed,9334,,1
65,13,Directed,9335,,1
323,186,Directed,9336,,1
116,162,Directed,9337,,1
178,272,Directed,9338,,1
26,113,Directed,9339,,1
144,140,Directed,9340,,1
139,159,Directed,9341,,1
188,334,Directed,9342,,1
275,306,Directed,9343,,1
278,227,Directed,9344,,1
29,211,Directed,9345,,1
339,7,Directed,9346,,1
9,122,Directed,9347,,1
297,271,Directed,9348,,1
261,199,Directed,9349,,1
265,248,Directed,9350,,1
277,56,Directed,9351,,1
86,227,Directed,9352,,1
82,222,Directed,9353,,1
65,203,Directed,9354,,1
128,223,Directed,9355,,1
231,56,Directed,9356,,1
271,280,Directed,9357,,1
25,26,Directed,9358,,1
133,232,Directed,9359,,1
277,40,Directed,9360,,1
280,185,Directed,9361,,1
67,156,Directed,9362,,1
148,98,Directed,9363,,1
274,170,Directed,9364,,1
38,7,Directed,9365,,1
188,79,Directed,9366,,1
214,140,Directed,9367,,1
325,82,Directed,9368,,1
276,322,Directed,9369,,1
326,2,Directed,9370,,1
116,17,Directed,9371,,1
65,339,Directed,9372,,1
39,69,Directed,9373,,1
346,299,Directed,9374,,1
26,224,Directed,9375,,1
104,332,Directed,9376,,1
187,5,Directed,9377,,1
322,200,Directed,9378,,1
271,122,Directed,9379,,1
339,347,Directed,9380,,1
324,340,Directed,9381,,1
141,272,Directed,9382,,1
251,139,Directed,9383,,1
128,67,Directed,9384,,1
185,188,Directed,9385,,1
177,143,Directed,9386,,1
60,158,Directed,9387,,1
280,39,Directed,9388,,1
324,203,Directed,9389,,1
80,101,Directed,9390,,1
186,272,Directed,9391,,1
261,318,Directed,9392,,1
26,325,Directed,9393,,1
93,41,Directed,9394,,1
219,6,Directed,9395,,1
118,222,Directed,9396,,1
323,25,Directed,9397,,1
238,252,Directed,9398,,1
339,103,Directed,9399,,1
25,79,Directed,9400,,1
187,242,Directed,9401,,1
113,158,Directed,9402,,1
266,180,Directed,9403,,1
48,302,Directed,9404,,1
318,271,Directed,9405,,1
184,309,Directed,9406,,1
113,56,Directed,9407,,1
45,322,Directed,9408,,1
109,297,Directed,9409,,1
56,207,Directed,9410,,1
341,323,Directed,9411,,1
119,27,Directed,9412,,1
78,4,Directed,9413,,1
323,274,Directed,9414,,1
325,203,Directed,9415,,1
281,139,Directed,9416,,1
329,231,Directed,9417,,1
271,72,Directed,9418,,1
63,261,Directed,9419,,1
346,94,Directed,9420,,1
26,322,Directed,9421,,1
121,113,Directed,9422,,1
172,268,Directed,9423,,1
201,8,Directed,9424,,1
177,86,Directed,9425,,1
21,304,Directed,9426,,1
87,7,Directed,9427,,1
254,196,Directed,9428,,1
48,1,Directed,9429,,1
67,98,Directed,9430,,1
57,320,Directed,9431,,1
78,328,Directed,9432,,1
224,40,Directed,9433,,1
83,237,Directed,9434,,1
118,238,Directed,9435,,1
257,130,Directed,9436,,1
313,128,Directed,9437,,1
276,84,Directed,9438,,1
119,339,Directed,9439,,1
156,9,Directed,9440,,1
67,261,Directed,9441,,1
104,295,Directed,9442,,1
200,10,Directed,9443,,1
306,195,Directed,9444,,1
169,322,Directed,9445,,1
56,13,Directed,9446,,1
263,227,Directed,9447,,1
268,261,Directed,9448,,1
149,116,Directed,9449,,1
170,341,Directed,9450,,1
175,227,Directed,9451,,1
169,103,Directed,9452,,1
121,39,Directed,9453,,1
140,115,Directed,9454,,1
295,258,Directed,9455,,1
325,311,Directed,9456,,1
144,312,Directed,9457,,1
66,113,Directed,9458,,1
277,21,Directed,9459,,1
332,21,Directed,9460,,1
142,67,Directed,9461,,1
113,186,Directed,9462,,1
102,175,Directed,9463,,1
332,285,Directed,9464,,1
67,158,Directed,9465,,1
329,172,Directed,9466,,1
21,39,Directed,9467,,1
118,313,Directed,9468,,1
265,13,Directed,9469,,1
187,299,Directed,9470,,1
119,98,Directed,9471,,1
277,134,Directed,9472,,1
22,347,Directed,9473,,1
313,67,Directed,9474,,1
186,113,Directed,9475,,1
199,211,Directed,9476,,1
82,84,Directed,9477,,1
277,203,Directed,9478,,1
141,133,Directed,9479,,1
56,63,Directed,9480,,1
119,329,Directed,9481,,1
258,156,Directed,9482,,1
284,309,Directed,9483,,1
271,313,Directed,9484,,1
257,322,Directed,9485,,1
230,41,Directed,9486,,1
197,184,Directed,9487,,1
19,41,Directed,9488,,1
257,141,Directed,9489,,1
99,225,Directed,9490,,1
213,5,Directed,9491,,1
346,266,Directed,9492,,1
116,115,Directed,9493,,1
6,95,Directed,9494,,1
88,130,Directed,9495,,1
108,251,Directed,9496,,1
222,186,Directed,9497,,1
189,171,Directed,9498,,1
212,21,Directed,9499,,1
308,252,Directed,9500,,1
101,242,Directed,9501,,1
128,199,Directed,9502,,1
67,79,Directed,9503,,1
170,9,Directed,9504,,1
21,186,Directed,9505,,1
337,243,Directed,9506,,1
298,232,Directed,9507,,1
168,277,Directed,9508,,1
342,9,Directed,9509,,1
22,158,Directed,9510,,1
272,105,Directed,9511,,1
258,98,Directed,9512,,1
200,119,Directed,9513,,1
82,16,Directed,9514,,1
173,166,Directed,9515,,1
109,323,Directed,9516,,1
151,14,Directed,9517,,1
143,99,Directed,9518,,1
199,141,Directed,9519,,1
170,98,Directed,9520,,1
1,54,Directed,9521,,1
39,277,Directed,9522,,1
280,40,Directed,9523,,1
221,186,Directed,9524,,1
334,134,Directed,9525,,1
277,130,Directed,9526,,1
136,315,Directed,9527,,1
315,7,Directed,9528,,1
304,236,Directed,9529,,1
5,169,Directed,9530,,1
20,343,Directed,9531,,1
67,334,Directed,9532,,1
105,148,Directed,9533,,1
25,322,Directed,9534,,1
9,295,Directed,9535,,1
122,276,Directed,9536,,1
306,181,Directed,9537,,1
264,110,Directed,9538,,1
158,322,Directed,9539,,1
252,238,Directed,9540,,1
53,88,Directed,9541,,1
188,122,Directed,9542,,1
259,264,Directed,9543,,1
254,92,Directed,9544,,1
128,56,Directed,9545,,1
213,67,Directed,9546,,1
304,118,Directed,9547,,1
213,236,Directed,9548,,1
7,315,Directed,9549,,1
213,291,Directed,9550,,1
136,324,Directed,9551,,1
184,197,Directed,9552,,1
39,313,Directed,9553,,1
10,67,Directed,9554,,1
331,73,Directed,9555,,1
184,251,Directed,9556,,1
124,23,Directed,9557,,1
271,161,Directed,9558,,1
21,25,Directed,9559,,1
186,223,Directed,9560,,1
258,291,Directed,9561,,1
169,109,Directed,9562,,1
326,115,Directed,9563,,1
78,275,Directed,9564,,1
38,332,Directed,9565,,1
82,318,Directed,9566,,1
128,203,Directed,9567,,1
325,271,Directed,9568,,1
252,313,Directed,9569,,1
315,304,Directed,9570,,1
40,56,Directed,9571,,1
329,284,Directed,9572,,1
94,101,Directed,9573,,1
200,332,Directed,9574,,1
261,55,Directed,9575,,1
247,120,Directed,9576,,1
203,271,Directed,9577,,1
302,92,Directed,9578,,1
266,346,Directed,9579,,1
25,83,Directed,9580,,1
200,40,Directed,9581,,1
329,40,Directed,9582,,1
197,135,Directed,9583,,1
253,230,Directed,9584,,1
150,217,Directed,9585,,1
150,119,Directed,9586,,1
323,308,Directed,9587,,1
236,318,Directed,9588,,1
136,103,Directed,9589,,1
140,116,Directed,9590,,1
332,280,Directed,9591,,1
85,272,Directed,9592,,1
280,200,Directed,9593,,1
249,163,Directed,9594,,1
168,339,Directed,9595,,1
9,232,Directed,9596,,1
181,4,Directed,9597,,1
285,239,Directed,9598,,1
9,25,Directed,9599,,1
26,104,Directed,9600,,1
180,249,Directed,9601,,1
217,100,Directed,9602,,1
180,302,Directed,9603,,1
17,214,Directed,9604,,1
220,262,Directed,9605,,1
327,319,Directed,9606,,1
104,252,Directed,9607,,1
169,165,Directed,9608,,1
271,186,Directed,9609,,1
185,170,Directed,9610,,1
137,337,Directed,9611,,1
291,9,Directed,9612,,1
242,187,Directed,9613,,1
180,299,Directed,9614,,1
199,342,Directed,9615,,1
306,4,Directed,9616,,1
123,21,Directed,9617,,1
242,88,Directed,9618,,1
169,10,Directed,9619,,1
271,85,Directed,9620,,1
322,221,Directed,9621,,1
191,53,Directed,9622,,1
290,271,Directed,9623,,1
272,252,Directed,9624,,1
315,224,Directed,9625,,1
193,8,Directed,9626,,1
56,25,Directed,9627,,1
343,14,Directed,9628,,1
158,291,Directed,9629,,1
212,298,Directed,9630,,1
56,315,Directed,9631,,1
329,72,Directed,9632,,1
325,313,Directed,9633,,1
317,146,Directed,9634,,1
251,127,Directed,9635,,1
194,53,Directed,9636,,1
302,101,Directed,9637,,1
294,77,Directed,9638,,1
328,273,Directed,9639,,1
19,89,Directed,9640,,1
346,187,Directed,9641,,1
122,213,Directed,9642,,1
122,119,Directed,9643,,1
308,322,Directed,9644,,1
337,310,Directed,9645,,1
315,142,Directed,9646,,1
87,22,Directed,9647,,1
211,265,Directed,9648,,1
134,199,Directed,9649,,1
122,109,Directed,9650,,1
134,248,Directed,9651,,1
186,122,Directed,9652,,1
266,94,Directed,9653,,1
85,9,Directed,9654,,1
188,280,Directed,9655,,1
291,329,Directed,9656,,1
326,144,Directed,9657,,1
225,68,Directed,9658,,1
285,252,Directed,9659,,1
13,119,Directed,9660,,1
343,162,Directed,9661,,1
313,238,Directed,9662,,1
323,248,Directed,9663,,1
50,148,Directed,9664,,1
200,223,Directed,9665,,1
48,53,Directed,9666,,1
122,232,Directed,9667,,1
142,26,Directed,9668,,1
271,200,Directed,9669,,1
231,239,Directed,9670,,1
3,323,Directed,9671,,1
92,53,Directed,9672,,1
323,100,Directed,9673,,1
72,298,Directed,9674,,1
323,67,Directed,9675,,1
107,58,Directed,9676,,1
127,159,Directed,9677,,1
13,211,Directed,9678,,1
290,67,Directed,9679,,1
79,200,Directed,9680,,1
26,186,Directed,9681,,1
57,204,Directed,9682,,1
295,257,Directed,9683,,1
82,203,Directed,9684,,1
39,280,Directed,9685,,1
281,184,Directed,9686,,1
118,59,Directed,9687,,1
56,172,Directed,9688,,1
93,111,Directed,9689,,1
178,329,Directed,9690,,1
213,308,Directed,9691,,1
272,56,Directed,9692,,1
82,268,Directed,9693,,1
250,322,Directed,9694,,1
223,211,Directed,9695,,1
17,115,Directed,9696,,1
129,347,Directed,9697,,1
40,25,Directed,9698,,1
39,119,Directed,9699,,1
14,310,Directed,9700,,1
176,148,Directed,9701,,1
273,4,Directed,9702,,1
203,40,Directed,9703,,1
148,261,Directed,9704,,1
48,30,Directed,9705,,1
41,93,Directed,9706,,1
252,188,Directed,9707,,1
142,45,Directed,9708,,1
281,309,Directed,9709,,1
115,149,Directed,9710,,1
56,341,Directed,9711,,1
79,185,Directed,9712,,1
133,276,Directed,9713,,1
232,122,Directed,9714,,1
113,334,Directed,9715,,1
127,346,Directed,9716,,1
13,199,Directed,9717,,1
62,133,Directed,9718,,1
277,204,Directed,9719,,1
211,268,Directed,9720,,1
326,137,Directed,9721,,1
239,104,Directed,9722,,1
8,193,Directed,9723,,1
175,296,Directed,9724,,1
45,303,Directed,9725,,1
80,180,Directed,9726,,1
261,172,Directed,9727,,1
56,223,Directed,9728,,1
246,136,Directed,9729,,1
188,223,Directed,9730,,1
238,98,Directed,9731,,1
239,98,Directed,9732,,1
200,72,Directed,9733,,1
271,98,Directed,9734,,1
148,271,Directed,9735,,1
260,339,Directed,9736,,1
118,265,Directed,9737,,1
203,98,Directed,9738,,1
347,339,Directed,9739,,1
158,168,Directed,9740,,1
9,341,Directed,9741,,1
188,156,Directed,9742,,1
122,67,Directed,9743,,1
304,341,Directed,9744,,1
188,85,Directed,9745,,1
231,199,Directed,9746,,1
271,67,Directed,9747,,1
176,119,Directed,9748,,1
26,25,Directed,9749,,1
53,92,Directed,9750,,1
330,254,Directed,9751,,1
232,291,Directed,9752,,1
14,115,Directed,9753,,1
299,300,Directed,9754,,1
70,230,Directed,9755,,1
272,67,Directed,9756,,1
170,75,Directed,9757,,1
25,170,Directed,9758,,1
326,111,Directed,9759,,1
24,57,Directed,9760,,1
302,180,Directed,9761,,1
170,323,Directed,9762,,1
223,62,Directed,9763,,1
254,266,Directed,9764,,1
123,252,Directed,9765,,1
10,323,Directed,9766,,1
271,118,Directed,9767,,1
257,304,Directed,9768,,1
326,140,Directed,9769,,1
274,200,Directed,9770,,1
92,101,Directed,9771,,1
271,298,Directed,9772,,1
148,185,Directed,9773,,1
280,323,Directed,9774,,1
26,323,Directed,9775,,1
291,271,Directed,9776,,1
250,170,Directed,9777,,1
55,104,Directed,9778,,1
326,14,Directed,9779,,1
308,66,Directed,9780,,1
184,272,Directed,9781,,1
116,326,Directed,9782,,1
156,235,Directed,9783,,1
92,249,Directed,9784,,1
325,118,Directed,9785,,1
9,69,Directed,9786,,1
13,332,Directed,9787,,1
116,28,Directed,9788,,1
21,284,Directed,9789,,1
200,62,Directed,9790,,1
238,118,Directed,9791,,1
186,331,Directed,9792,,1
331,82,Directed,9793,,1
41,19,Directed,9794,,1
13,65,Directed,9795,,1
332,170,Directed,9796,,1
199,271,Directed,9797,,1
9,271,Directed,9798,,1
186,271,Directed,9799,,1
252,239,Directed,9800,,1
284,127,Directed,9801,,1
122,281,Directed,9802,,1
169,106,Directed,9803,,1
132,113,Directed,9804,,1
159,197,Directed,9805,,1
249,53,Directed,9806,,1
112,174,Directed,9807,,1
199,13,Directed,9808,,1
252,342,Directed,9809,,1
92,57,Directed,9810,,1
239,186,Directed,9811,,1
4,78,Directed,9812,,1
188,186,Directed,9813,,1
246,87,Directed,9814,,1
208,119,Directed,9815,,1
23,267,Directed,9816,,1
64,150,Directed,9817,,1
5,156,Directed,9818,,1
163,150,Directed,9819,,1
227,131,Directed,9820,,1
304,315,Directed,9821,,1
221,25,Directed,9822,,1
200,252,Directed,9823,,1
56,271,Directed,9824,,1
310,14,Directed,9825,,1
242,92,Directed,9826,,1
80,88,Directed,9827,,1
53,1,Directed,9828,,1
40,298,Directed,9829,,1
235,156,Directed,9830,,1
16,332,Directed,9831,,1
63,342,Directed,9832,,1
186,88,Directed,9833,,1
173,202,Directed,9834,,1
165,188,Directed,9835,,1
165,21,Directed,9836,,1
42,33,Directed,9837,,1
310,28,Directed,9838,,1
312,226,Directed,9839,,1
50,334,Directed,9840,,1
66,334,Directed,9841,,1
271,104,Directed,9842,,1
330,101,Directed,9843,,1
211,315,Directed,9844,,1
72,271,Directed,9845,,1
285,203,Directed,9846,,1
152,181,Directed,9847,,1
59,238,Directed,9848,,1
193,61,Directed,9849,,1
260,170,Directed,9850,,1
94,194,Directed,9851,,1
94,330,Directed,9852,,1
21,67,Directed,9853,,1
285,322,Directed,9854,,1
229,119,Directed,9855,,1
161,325,Directed,9856,,1
185,272,Directed,9857,,1
136,67,Directed,9858,,1
89,219,Directed,9859,,1
225,131,Directed,9860,,1
236,248,Directed,9861,,1
84,31,Directed,9862,,1
98,103,Directed,9863,,1
334,200,Directed,9864,,1
149,28,Directed,9865,,1
69,105,Directed,9866,,1
342,123,Directed,9867,,1
265,271,Directed,9868,,1
199,72,Directed,9869,,1
175,263,Directed,9870,,1
252,118,Directed,9871,,1
195,328,Directed,9872,,1
334,66,Directed,9873,,1
48,130,Directed,9874,,1
312,144,Directed,9875,,1
164,285,Directed,9876,,1
39,257,Directed,9877,,1
132,242,Directed,9878,,1
239,40,Directed,9879,,1
230,214,Directed,9880,,1
80,330,Directed,9881,,1
149,14,Directed,9882,,1
126,1,Directed,9883,,1
21,313,Directed,9884,,1
113,199,Directed,9885,,1
272,85,Directed,9886,,1
257,105,Directed,9887,,1
66,134,Directed,9888,,1
271,63,Directed,9889,,1
274,185,Directed,9890,,1
172,203,Directed,9891,,1
313,119,Directed,9892,,1
119,1,Directed,9893,,1
203,341,Directed,9894,,1
119,248,Directed,9895,,1
8,110,Directed,9896,,1
324,27,Directed,9897,,1
98,200,Directed,9898,,1
323,188,Directed,9899,,1
232,271,Directed,9900,,1
4,181,Directed,9901,,1
21,127,Directed,9902,,1
304,285,Directed,9903,,1
158,232,Directed,9904,,1
211,172,Directed,9905,,1
204,180,Directed,9906,,1
45,132,Directed,9907,,1
98,13,Directed,9908,,1
142,203,Directed,9909,,1
304,246,Directed,9910,,1
269,100,Directed,9911,,1
25,65,Directed,9912,,1
55,185,Directed,9913,,1
213,56,Directed,9914,,1
332,213,Directed,9915,,1
285,332,Directed,9916,,1
142,188,Directed,9917,,1
324,224,Directed,9918,,1
202,173,Directed,9919,,1
48,126,Directed,9920,,1
187,266,Directed,9921,,1
9,3,Directed,9922,,1
113,169,Directed,9923,,1
246,285,Directed,9924,,1
303,213,Directed,9925,,1
142,239,Directed,9926,,1
251,184,Directed,9927,,1
53,242,Directed,9928,,1
172,231,Directed,9929,,1
188,13,Directed,9930,,1
203,338,Directed,9931,,1
111,137,Directed,9932,,1
214,19,Directed,9933,,1
41,326,Directed,9934,,1
113,134,Directed,9935,,1
98,304,Directed,9936,,1
10,332,Directed,9937,,1
184,108,Directed,9938,,1
343,20,Directed,9939,,1
170,239,Directed,9940,,1
147,89,Directed,9941,,1
141,25,Directed,9942,,1
236,84,Directed,9943,,1
34,173,Directed,9944,,1
9,231,Directed,9945,,1
67,82,Directed,9946,,1
148,224,Directed,9947,,1
320,197,Directed,9948,,1
26,142,Directed,9949,,1
241,49,Directed,9950,,1
170,119,Directed,9951,,1
87,291,Directed,9952,,1
199,200,Directed,9953,,1
320,80,Directed,9954,,1
143,321,Directed,9955,,1
217,189,Directed,9956,,1
303,67,Directed,9957,,1
9,188,Directed,9958,,1
122,239,Directed,9959,,1
302,299,Directed,9960,,1
118,203,Directed,9961,,1
62,186,Directed,9962,,1
170,62,Directed,9963,,1
119,324,Directed,9964,,1
137,140,Directed,9965,,1
281,135,Directed,9966,,1
239,265,Directed,9967,,1
200,45,Directed,9968,,1
66,122,Directed,9969,,1
323,26,Directed,9970,,1
203,270,Directed,9971,,1
222,211,Directed,9972,,1
98,239,Directed,9973,,1
239,142,Directed,9974,,1
98,109,Directed,9975,,1
188,208,Directed,9976,,1
67,224,Directed,9977,,1
119,318,Directed,9978,,1
119,261,Directed,9979,,1
59,118,Directed,9980,,1
67,122,Directed,9981,,1
302,48,Directed,9982,,1
206,121,Directed,9983,,1
263,68,Directed,9984,,1
26,66,Directed,9985,,1
236,30,Directed,9986,,1
324,67,Directed,9987,,1
170,122,Directed,9988,,1
88,178,Directed,9989,,1
56,113,Directed,9990,,1
137,243,Directed,9991,,1
25,246,Directed,9992,,1
41,20,Directed,9993,,1
199,26,Directed,9994,,1
254,180,Directed,9995,,1
40,258,Directed,9996,,1
119,189,Directed,9997,,1
304,31,Directed,9998,,1
186,25,Directed,9999,,1
140,28,Directed,10000,,1
98,277,Directed,10001,,1
26,56,Directed,10002,,1
176,122,Directed,10003,,1
317,40,Directed,10004,,1
134,277,Directed,10005,,1
298,199,Directed,10006,,1
281,122,Directed,10007,,1
265,252,Directed,10008,,1
51,31,Directed,10009,,1
285,188,Directed,10010,,1
265,26,Directed,10011,,1
280,297,Directed,10012,,1
63,271,Directed,10013,,1
271,314,Directed,10014,,1
322,67,Directed,10015,,1
297,25,Directed,10016,,1
26,248,Directed,10017,,1
304,13,Directed,10018,,1
181,218,Directed,10019,,1
68,296,Directed,10020,,1
45,345,Directed,10021,,1
89,147,Directed,10022,,1
66,308,Directed,10023,,1
315,1,Directed,10024,,1
185,26,Directed,10025,,1
181,306,Directed,10026,,1
